date,duration
374612888,90
759507648,120
1058634942,45
1250045671,90
917481286,60
1312819333,90
729239378,120
640905166,90
945856256,90
1497653994,180
1550196687,60
1162185455,120
1475327565,90
1079158825,60
915175822,60
1516058912,120
1156498338,45
882995975,45
336580935,45
614472832,90
1444794495,60
755714292,120
192374444,60
348223659,90
1042680500,60
1149005978,180
571167178,180
770292460,120
179620642,180
1306937214,90
1427492808,180
184490517,60
405341402,60
180123794,120
771386794,120
786404687,180
1309727740,180
943825592,120
495231555,90
795112976,120
275179650,180
1149385933,90
1420785754,90
1036377232,60
507399794,180
315166846,120
1038135071,180
136367573,180
1197806298,180
929383501,120
1261858154,180
774018485,90
1186113851,90
442382432,180
74325310,60
911353937,180
1397109838,90
269230820,90
346867705,45
1094210857,120
874831724,60
303124561,45
368089696,180
41099763,180
849188386,45
459276149,45
1040695798,45
205009260,60
524592538,45
952920958,120
1457578934,120
1331617426,60
164414551,45
1548367559,45
150543332,120
927118440,120
1205327519,90
117019421,60
148483773,60
235218579,60
151910223,45
77865454,120
226412658,90
1539903405,180
186366027,60
766190205,90
1116791343,90
2930892,120
918127760,90
1435150683,90
18373142,180
301801852,45
562317564,120
674179908,60
1205813164,120
259989977,90
1295491089,60
242904458,90
91436736,120
1212913382,90
1475972922,45
126456957,90
807916736,90
19588752,45
283502970,120
890681472,45
1142360744,45
65051380,180
535820719,120
85106332,60
895530884,180
1498562275,120
1343332151,90
1399059466,120
656317998,45
1156013911,180
487341733,45
576487460,120
1391000699,90
766642316,120
528364383,90
528792997,180
526956390,45
1343191198,180
1240962919,180
954104087,180
31548181,45
622759479,45
6788117,45
879070005,60
228767593,120
1065971013,90
1253078290,90
645582464,45
739516875,180
183856697,120
227798473,180
1494179772,120
32339173,120
1145152460,45
1384638926,120
254107127,45
685902373,60
1056476940,90
449210682,120
993872733,90
194024097,45
661389855,180
960838533,180
667257400,90
511674665,120
567758400,180
399615433,90
874197632,45
320733862,60
203488763,45
718883612,180
1526450413,120
828342648,180
607285909,180
474630310,180
1218714160,90
1006402330,180
117794839,180
855533154,45
71647493,45
1100189766,120
710657605,60
1219246546,60
557117757,120
1510983873,45
1300915037,120
550843070,90
12761172,180
836643352,180
1141233418,45
1297255854,120
468744775,120
970747718,120
1003928893,120
49596861,45
519529640,45
953755661,45
155603970,120
532609845,180
695685581,120
614389544,180
1366766450,60
429649380,60
1139451241,120
435208179,180
696756622,120
192426722,90
756794456,45
1363121309,180
18788126,45
343248355,60
1359254219,45
941100902,90
843513983,90
556294497,45
964196797,60
1011433047,45
667058634,180
92956288,90
1454268547,120
283264836,180
638754305,120
1218549750,45
542856875,60
1143991088,120
1094663801,60
1388065512,120
394003779,90
16376794,120
1286086830,120
1356176309,180
1153717593,120
872285393,180
393253136,60
792558217,180
1389821992,120
1309106114,60
1298781651,120
1294261178,120
1456984408,45
926225997,180
1463685146,120
227073527,90
477157888,45
939727154,60
1459573293,120
259379457,45
1426932389,180
567319543,90
1376178635,90
952982757,180
535697067,180
747128829,60
906064118,45
861574203,60
223659078,45
658105101,180
382484145,120
863555043,45
812106052,180
862557290,90
126048541,180
1036880658,60
565632575,45
18236464,60
531209614,60
419054923,60
1250775950,60
1313183832,60
994355849,180
481137333,60
716354268,120
1317138158,60
1483319379,45
647415306,180
717188722,45
621736613,120
505985450,90
13258471,60
974970950,60
1050701808,90
1358206346,60
1359499028,45
1094732399,90
419572348,45
1352339133,90
1342818757,120
81710351,60
795006510,90
949227040,90
434570506,90
391492110,180
100185885,120
556101116,120
819564461,60
1413690100,180
1242451139,45
720540887,90
1364749766,45
1064341832,45
72524851,120
197032376,120
773694779,60
1305999776,60
388510942,60
1222152948,60
1504546208,60
1426847176,60
730674672,60
1292891653,90
116403693,60
938931060,120
687380883,60
46672334,120
406364990,90
1263256965,60
976496061,180
231833319,60
1157254639,180
365664143,45
861188391,120
251481866,180
185964058,45
1829352,45
1253624062,90
1370913804,180
1306234417,60
79157444,60
1007250532,180
1307325116,180
423598510,90
3038701,45
938469207,60
510841104,180
1085511224,180
930970674,180
1254839666,60
1515973758,60
410838206,45
1355105557,180
416606142,180
1017864771,60
226161816,60
1438063984,180
881693805,45
981186373,45
110744930,45
1499574020,90
799500485,45
1123371756,90
729484784,90
1495996963,90
753187990,90
454826822,60
287209428,180
1548602113,90
198194621,90
654086392,120
1525101783,60
402413143,180
1421091833,180
996269388,120
767080707,90
1096431988,60
306941196,90
1259680877,45
537660359,90
1428097594,90
620775286,120
811215054,120
1314123162,60
1326682364,90
1440332810,45
1285336026,90
1352297055,120
1267494855,90
591456840,180
884166127,60
363468799,120
448961443,180
753022906,120
66208792,120
528117420,60
223111050,45
373467486,60
900289518,90
173415399,90
456933471,120
480467235,120
393900610,45
923268108,180
1153705276,60
1419604273,45
275771685,180
1520263802,180
1233574839,180
755665407,45
1293271829,45
1441652306,180
420259250,120
66935470,180
1380071682,180
1276042835,120
1069950765,120
470132244,180
397366254,60
965134618,120
1508849795,120
1221727303,60
1004875367,60
1137675492,120
649755883,120
294288669,180
1450571979,60
226038014,90
1063916498,120
859128234,120
19111901,180
993139116,45
1088079143,120
30905308,45
74407433,60
1426346908,90
1517082427,60
577094082,120
369477612,90
646953415,180
8824328,120
686927899,120
758110087,180
1071056805,45
181872771,180
985193214,120
1394666345,45
97628155,60
65873773,60
131135916,180
691039515,60
862966690,180
1173346274,45
914102102,60
956956302,45
892566164,90
434333438,120
483838134,90
331826692,90
854053517,90
567673007,60
1046107157,45
224611639,45
976046881,120
1090366540,180
675066729,45
587178753,180
710472752,60
125834678,60
873979015,180
58583297,45
556260920,90
843330222,45
707519823,180
1049532210,120
930353366,45
423053356,90
557784964,90
630588650,90
562460939,180
51346350,180
1815716,90
154620370,60
1486636789,120
574022268,90
48976116,180
749516348,90
1500121886,120
54204995,120
732836211,120
250135128,90
747447853,180
937791220,90
1402637178,120
217419744,90
1538720033,90
1406691079,180
1363642758,120
439905109,60
557159180,60
424861007,120
407723735,60
382902914,180
806387585,90
867317527,45
587975524,180
543098019,90
160986974,90
1154317235,45
337907428,180
355306724,90
73203800,90
330802,60
97358451,90
828550048,180
521846256,120
37438480,60
1371383780,45
19880979,120
1123728359,45
832080795,60
1089807170,90
196049890,45
1129698419,90
554034055,180
1234789674,120
1524280193,60
284395026,90
509237128,120
1189405812,180
118024565,60
584343541,120
629705659,45
40245986,90
1499449387,180
319663027,60
771006658,120
1112589494,120
115142489,60
21004175,90
166646272,45
1245372561,180
1020019040,45
120172393,180
885930616,180
277056930,90
710039743,60
591842097,45
1025864176,60
63534919,60
1205407135,90
820469035,180
769637544,90
542542439,120
449398773,60
1096094584,120
1505865769,120
1368190316,60
43503278,45
330318911,90
1075806396,120
1488135983,90
1174444786,180
816942112,180
1029010545,180
1066896274,45
1444953000,45
599210871,90
609128848,60
182289989,90
1462139647,120
341904728,180
315520251,60
1193336786,45
120081312,90
870365694,120
833973439,120
776697849,120
155630837,90
1024027196,90
430050820,180
973303857,45
446033180,90
479012178,90
734552780,60
731662460,120
988025206,60
281449664,120
1443183070,90
145894359,60
1090016625,90
734141828,180
940579107,60
536648283,120
571183166,180
1367900130,45
1532399013,45
152683973,180
786487366,45
781432907,90
809157867,90
1419123246,120
577830133,90
1529657064,180
382976324,120
282667227,60
1518029901,45
1464928833,90
531987976,90
224580395,120
1160898145,45
450541352,90
88099915,60
1002423826,120
375003307,90
327024849,120
1117928702,120
809049424,45
379806601,120
468107312,180
1393936319,180
1010239088,45
798806055,90
1260760705,60
888342045,45
1273734781,60
617917177,90
92603734,60
1021749488,120
1553580390,120
592576948,180
1464473388,45
831754159,90
1214565807,90
961590699,180
1318137194,60
267545303,45
747122174,60
1036775705,45
566956432,180
615229348,90
554646897,180
758035093,45
641997247,60
103741611,90
490771613,60
679722193,180
5457931,60
360674371,90
1413554322,60
657834254,45
883460101,60
161436476,60
1433271781,90
231219619,120
424390011,60
835268335,180
177783403,60
282445557,90
994666268,90
16158365,120
1357556813,180
1146576688,180
594486336,180
1520216893,120
700822617,180
417920034,45
952036239,45
217142168,60
870796965,180
265995691,180
253699140,90
421592221,60
643722471,60
45363291,180
611447544,120
510708374,90
141869469,45
1282386696,45
307168106,60
1081786345,180
48182784,180
818966745,60
14704215,120
616037344,90
1484667341,45
1149931633,120
581029046,45
67618542,180
1055093745,180
665668622,180
360606181,180
1299338404,120
1210808230,180
525159539,60
730999789,90
499095064,90
503932281,45
1420183514,180
1422517393,180
942297132,60
139685443,45
594275633,90
1037322182,120
566817111,45
879796677,90
1130410248,60
1468742013,60
981039421,60
1184136899,120
287402534,90
1337209153,90
954544181,180
697223194,60
749966749,90
1267246147,180
781282894,90
1066054556,90
705131472,60
501259562,120
647299138,120
475981108,60
1241643304,45
815797055,120
493404722,60
255797607,45
731037932,45
1487430480,45
1207757611,90
756966715,120
258853099,45
1060874800,45
1126025500,90
1075705726,180
1267225518,45
1423139208,60
823780757,90
1195494139,180
248294725,60
495209105,60
1094820084,90
431966155,90
54089321,90
1252134855,180
414765975,45
1507189092,60
680810429,90
183772823,180
258183678,120
1019259410,120
614625157,45
37945559,90
1505969597,180
490313076,60
720973146,120
1334073378,45
13778895,45
670681451,45
384709367,45
223976171,45
955068263,120
834261812,180
1260917572,60
286003245,45
161205687,60
949547031,45
17925743,120
1181202102,45
1076442818,90
269563712,60
504036518,60
790878662,60
67134648,90
840556205,180
1109385312,45
51414949,120
680102785,60
383272821,60
576822268,45
444151837,180
1337184066,180
1377709043,90
823060508,120
717640284,120
985082597,60
715897212,45
1523581419,180
446628959,180
1425541707,120
333658315,90
70869640,90
1218045243,45
371856327,60
1372264134,60
56203768,60
1542001080,60
557948238,120
115181173,120
664145739,60
1039862903,90
643042910,180
1468269718,120
590107524,180
2082029,120
868132400,90
1001299544,90
412552521,120
226823803,60
157731967,180
443757627,90
1358020914,180
162845405,120
7583326,45
962380465,120
913425371,60
455984830,90
1383285231,90
1376407762,180
1183285759,180
808574292,90
1082884186,120
586373267,90
758331025,90
1418796986,45
1099404232,45
416504487,180
998222783,180
320285506,180
701124135,120
830265296,120
2534454,45
1086799069,45
782335427,60
408497054,90
227998136,45
25566607,120
46683614,90
793199990,90
465576331,120
507712596,45
850170183,60
1267124026,180
247691628,120
22734333,90
173424101,45
817138882,120
1054267229,60
248309950,120
75272491,180
125259702,180
30603755,120
84906808,180
946420781,90
823486730,45
974906119,90
749820415,90
1529792207,180
1157263137,45
590059516,120
1497475971,60
821519103,120
124795934,90
135896175,60
913477614,120
1055795694,45
162928718,90
161350573,45
707513349,45
1284689409,45
1105154781,120
680543232,120
1026026521,45
502671104,45
391328994,180
1542094870,120
1179424180,60
540392181,120
740009832,45
416331947,45
1404648058,60
1085165853,120
1209454214,120
1200846593,180
249679479,60
1156731708,45
1305155002,90
1041293451,45
782187089,120
1207432835,90
578781263,60
1058325647,60
1273490818,45
291876430,60
1190093443,90
849259415,90
537947883,90
1045365054,90
616033354,120
72660068,60
993446998,90
644906253,90
333023172,60
1109965328,120
1457820970,45
921780605,90
159244356,180
726087766,45
739092709,45
1084991130,120
689572857,60
868628309,45
122186578,180
1275597142,180
342462238,120
1385985204,180
1350517722,120
402782611,45
886761205,45
530202344,60
1464622231,90
1386056394,45
156254288,90
84810156,180
1169745638,60
20485600,60
332312775,45
55770428,120
126871875,180
569744742,45
85817932,90
76569398,60
246322413,90
1271355527,90
669501177,45
546860507,60
818850662,60
1349472759,60
145321520,120
512247944,180
1227592249,60
1541909799,180
1022265761,90
665316027,180
640701365,45
498064831,45
532835260,90
1288119584,60
1353996079,180
305065358,120
472281031,90
1198962413,45
867111310,90
839593466,60
363034190,180
613369343,45
248307098,120
26147528,60
565938497,45
889013973,60
1118279604,180
1425617844,60
634804445,120
480332396,120
1010542420,45
819828164,120
1012358526,60
824960035,120
74686879,45
1465905708,180
637564934,180
596175998,90
597090308,45
1011729610,90
127732828,120
843468080,120
721841654,120
146844434,60
171979783,45
678214819,120
942236001,90
807263072,60
1367626100,45
1393342544,60
373346764,120
989184257,90
1107972586,120
43435991,45
539038256,45
469977417,60
1461837118,45
185840296,180
511243238,90
1320308049,90
1457424718,60
514625371,120
1194069427,120
1358266400,120
991155261,120
1256016940,60
673020023,60
214019129,120
952524042,120
431177779,60
270459886,45
1532168285,120
839600894,180
821957984,180
619106161,90
1510799401,45
1090384796,180
1143849639,90
702926157,45
1339772384,45
998901231,60
705807615,90
622955877,60
94419530,180
595544139,60
1459168135,120
1331022594,45
227341500,180
823631827,120
827633735,45
465814179,90
844922539,180
532818843,90
111861120,120
1460661989,45
466195751,90
422279085,45
191397295,120
611613999,45
1425008633,60
1479411705,60
1312255940,60
671836973,60
1542267070,45
465875701,90
39822974,60
932759778,90
863684785,120
289753557,180
1464427252,120
558970576,60
1408024693,180
1157784614,120
165152438,60
173866171,60
794928672,45
1328155451,120
863279363,120
1333595983,180
1281171753,60
849149072,180
1252372893,90
277427411,90
35008263,120
157703768,60
327607658,180
1486380817,120
1540620303,60
293852949,90
1162905787,60
1181612964,120
876764697,45
230857124,180
256279696,90
689042964,180
1048629531,90
1329312404,60
1102834833,45
16178484,45
938423706,90
1531962928,60
1044449845,90
351955901,90
1398554566,60
468805932,60
498905431,180
99914890,180
801210256,180
281946492,180
1330169533,90
167441472,120
1293317702,60
556911782,45
205570781,120
422312889,60
130943686,60
177785981,120
649343044,120
663321420,180
1216622213,60
68910093,90
1070276696,45
1245009769,180
377129274,180
1269202540,120
1340786243,120
592487879,120
1018824959,45
600467384,45
990749155,180
1017357553,45
886634351,120
89455679,90
283426804,45
188890845,60
979858331,180
160939324,90
280950486,180
1110875477,90
751143467,45
107162944,120
1369533099,60
768778690,90
1321645731,180
1212248993,180
1129364720,120
892887296,60
444451658,45
297286701,45
1210901632,120
678768581,90
396271868,45
259459343,60
945119407,180
1003856355,120
1067528987,180
570990315,90
350106150,120
1143451958,120
81513622,60
454067951,60
6258856,120
120744941,45
311230350,120
747366568,180
675418839,45
1395011887,45
874645454,45
299384129,45
748384428,45
136308118,120
3674660,180
1441340834,60
602076746,180
1386339451,45
20170926,45
710919877,120
1376687899,120
35385582,180
1458519739,120
735356996,90
1543573045,120
1302855686,180
397460708,180
630730614,180
1394351082,180
883852909,180
481399150,90
185029958,45
963489113,45
675282675,120
1398737881,90
1412181119,45
954381696,60
123052724,180
1042941910,60
335966039,180
535688111,60
419476497,60
1213595810,90
531478978,180
1201659346,90
247187508,180
1507422127,45
1418132700,180
333300694,45
597640148,45
120537181,60
904508920,90
6951189,90
736629784,60
1528829009,120
798580119,120
831794157,45
686389422,60
1441761407,180
745086285,45
1021258100,60
1298965988,60
867529376,120
175662251,90
190154752,45
369349253,45
423442304,90
51009478,120
670592700,180
690516735,60
1132200801,60
435882356,60
550466729,120
768599546,45
669072851,120
254444150,180
1461547973,90
348417023,45
1075185422,180
391442994,180
636232560,90
401031051,60
1220439807,120
703796998,90
561668886,120
397658216,120
1202276089,120
1264010818,45
449224458,90
1345772280,45
1173318435,45
882095992,120
408165182,60
492867603,180
1049209489,45
117505932,60
358326022,45
365057356,120
659574214,120
545088010,180
1221904860,60
617120362,45
659781322,120
431629501,60
1067477781,45
106656770,45
33426197,90
1357699781,120
427809858,90
1333342597,180
708676040,60
98462549,60
1512257676,45
746890022,45
579259815,45
358458068,45
155330395,90
328406344,45
907684547,90
1211983060,180
726041825,45
1066201384,90
1213598087,60
706651559,180
1384507366,180
706496885,90
225694676,180
1137081496,180
1508908785,45
371603191,90
774930310,60
1261367829,90
932345430,45
1159282719,90
611381314,90
956993616,60
687621200,180
559822906,90
1286151786,180
438945188,60
1419558988,120
1116550088,180
1167284062,120
389067004,60
875179169,90
1190938881,90
1407584131,90
822914238,120
607032623,60
959170167,180
1408437446,60
566662250,180
311672490,90
873513149,90
1300414689,60
1173116461,60
1360342276,60
507331866,45
977479987,90
372673949,90
1318563563,60
1162923080,90
1126833851,90
485452018,120
997013043,45
1519848252,90
940558595,60
866249702,180
1298877631,60
943015347,180
837337391,45
632648750,120
804374976,180
98304150,120
842756444,180
19410693,45
657680491,120
1473413595,45
1006099737,180
82395645,60
441803328,60
902365303,180
1420123430,120
415831674,180
1017075725,60
528360214,180
127130145,180
1303612525,90
695858884,45
42402856,90
616473229,60
1486528637,45
762968969,90
1222477167,120
1535813040,60
1409882996,120
1404827681,90
1228074130,180
539562990,120
937140927,90
601029930,45
1467672752,90
379479838,45
45493588,180
594041729,90
82790663,90
1363494230,180
61624952,60
523707968,120
8446526,45
633038233,120
325072581,60
471159243,60
1497847032,45
1069110908,120
141159705,180
1159877951,45
456486942,180
355617620,120
747221989,45
817320612,180
426886214,45
1122070742,90
1492094334,90
862678905,120
876407855,180
663147493,60
740067588,90
150863179,45
974962830,180
581735261,60
664642594,90
707348218,45
327325606,45
52386807,90
1317410667,60
1550296100,120
617835129,90
663044895,120
990426161,120
413188258,45
965893313,180
1408211272,60
1033840314,90
701069976,90
1471664779,45
764140253,90
1189034241,45
171177405,180
1107614706,180
55190572,45
1433073570,120
802761215,180
736002114,60
383288135,45
1159039740,90
941171539,120
1214274382,180
1123373731,60
795685326,180
388049229,45
365444376,180
638159619,120
806591226,120
1375889083,120
136184916,45
231504770,120
710663670,90
458715690,45
631704979,45
148731320,45
27895505,120
243207616,180
714118392,120
334673738,180
1206869126,120
478638865,180
36009377,120
1445700392,120
134649067,90
640959736,90
244002622,120
192554969,90
1145987116,180
354883563,180
1238633909,90
1483689988,120
1289384270,180
867991610,120
1158538168,120
189334720,45
21557270,60
266976208,120
81534061,45
666443786,180
466468498,90
918836410,180
1551344371,90
1392114071,60
1014809803,120
1003814514,90
1354734321,90
401575332,120
209944048,90
948327995,90
30377939,45
82692441,45
1508428695,120
1467686319,90
833243065,120
575276967,90
1024439138,90
427691957,60
484531063,180
298357732,90
711422034,180
924464970,90
557816960,90
154811615,180
709244340,90
728817596,45
877715956,90
1538069971,60
617169191,60
613500188,60
1044386322,120
168270861,90
1433334752,180
1422175573,60
1263450949,45
1077523171,180
132021295,90
451637121,120
473730650,120
1438611948,90
1300282095,120
66487441,180
630639600,45
1540887337,120
573486258,90
289550149,120
408626560,120
921783464,90
213300918,60
153816429,45
531698158,60
1231208935,120
1196547687,120
249705254,180
354798872,90
1320598825,180
104805209,180
1324472586,120
35438694,60
1421312308,60
161027590,45
300532743,90
1391371912,180
36485249,180
822220290,60
1066430093,60
634441993,45
216964372,180
313823169,45
1390494481,120
74440577,120
288949211,90
1129200980,90
579516235,120
409490605,45
939597868,60
393478618,90
1085035606,120
955898147,180
489582641,180
906908099,90
1228052288,120
404721784,120
452897439,180
226681097,180
1230262820,120
107173914,45
742879840,45
191353209,90
732137067,45
1338998731,120
486253796,45
616230627,90
1033747480,45
1402904993,90
111876992,90
58709375,45
1346821277,90
580305106,45
280579190,120
1520901757,45
1154027482,60
1439959861,180
1019057983,45
986149752,45
1240660106,90
61338840,45
874301728,60
324391372,120
1048898564,60
530660580,180
1513530407,45
255612458,45
1501029515,180
4786631,45
1092550857,45
438048703,120
925347328,60
604154274,180
1438325665,120
169597610,120
740437544,180
1492512367,180
411573812,180
437616531,60
1109454480,180
782089979,60
1363320963,60
322919499,180
384577594,90
1422242228,120
1018955948,90
1017836635,90
791459870,45
797366383,120
1280058203,180
890983958,180
1298692043,180
297625082,45
962305922,60
488136595,120
796632725,120
614244456,120
889373337,180
396692675,45
444838523,45
1426860755,90
311916682,60
204902655,90
1054675324,60
528850655,180
1264780121,45
559425532,120
626468095,60
111936491,180
581526762,45
412209059,60
1152957217,45
499431396,90
1418492609,90
1285086100,180
740978836,45
11363951,120
1511221216,180
1489363444,60
603189239,180
470830559,45
1425180774,120
1518707193,45
625291065,60
716908377,180
92692936,180
166205086,60
1177375567,45
387008875,60
1260943798,120
1212538498,120
195400821,60
1197167277,180
1210873477,90
1473042518,120
266982140,180
1166711703,60
369800257,90
1031040067,60
421700521,180
1134646796,90
1507956655,45
1470230963,45
3627570,60
946431858,60
486663795,45
125898140,90
1383505912,180
324433492,180
138943572,90
488458058,45
575088139,60
607819949,60
489011173,45
1551291312,90
992977202,90
1280897026,60
1555090818,45
1409278908,45
13061063,60
613908293,45
1066713308,60
1149203385,180
976531783,90
1283199257,180
68517529,90
308654240,90
929179621,180
1125583456,60
77971058,90
223798766,90
1016969636,120
820697863,180
735428718,120
752012447,45
1082240647,180
666209358,45
1136962300,45
111555299,45
818107399,120
1114882167,60
696508228,120
180797054,180
647767334,90
699431475,60
577099535,45
305377612,60
698879478,90
877585455,60
95145856,90
573572961,180
1050236087,60
26454133,180
877586733,60
1058395607,90
85721868,120
641264055,60
1287280597,180
1129958224,120
1135046159,60
1306584351,180
1438040477,45
1319262938,120
711162308,60
935416375,180
980218781,90
302658557,90
860489659,60
913949127,45
152989224,180
335768236,90
1412674712,45
1182889163,60
408180784,120
259195718,45
583537110,60
819275985,90
126003114,45
1254398242,180
45375197,90
470284683,180
85256235,180
1196294771,45
399179715,90
878261372,90
718686273,120
1031677421,180
1259470955,45
207977455,90
348266614,120
776666520,45
487955041,180
569279692,120
790907973,180
139430172,120
256909213,60
1541176447,120
835914640,60
1031586826,120
1189395827,180
898544096,90
250218274,45
401373586,90
605997928,60
916521034,90
1164137132,45
1532255774,90
217719068,60
349353717,120
1057394810,180
1514130008,120
230237211,60
1534643847,120
1102376086,120
1124039587,60
1372309706,180
1103558150,120
1138759317,180
982181589,180
49624795,90
965807164,60
76128142,120
1532946900,180
105939642,90
1077552630,120
1016557358,45
559264992,90
987092607,45
938270000,120
1446369732,60
792675642,120
218537009,60
1544788674,45
644106947,90
637016785,45
902095968,60
458701980,180
1506644212,120
945041992,120
1221200650,60
1220400400,180
1207946712,60
861473287,120
1512989608,90
1035724903,120
361736573,90
829432577,45
1124988203,60
1051152300,90
1123143616,180
416030064,45
453993866,180
66648015,60
1005652180,45
857234467,180
797988063,60
354834516,45
1103801520,60
702256330,45
160003764,180
788673491,90
387354570,180
355990864,45
874332674,120
111591116,120
1354875049,45
1202372584,180
1027074150,180
1340177770,120
79271615,90
999946027,60
954181724,60
1543974064,90
1517361122,120
1478988740,180
108430831,180
329077027,45
1093089040,90
1040295228,90
1048579056,45
611820665,90
264134527,45
164059620,180
77605846,180
672668137,180
1555728308,120
1214209930,45
1246767927,60
1028907465,180
1316598961,120
1429492118,90
228280012,45
626165091,45
114043684,120
99208625,45
506177928,180
1520807194,180
867311856,120
496485257,120
1531002114,90
595211752,45
393456119,60
1306741421,180
100157063,90
830828729,120
75153061,120
322567211,120
1501798687,180
1483977067,45
694349129,60
1112260732,90
617281817,60
71930159,180
757630174,180
41637674,90
201605689,120
337960660,120
868040856,120
1024747857,180
1261924667,60
914628297,180
784764351,120
289719419,45
535080209,45
359884010,90
576858138,45
1213263960,90
1472633402,90
1361582580,180
685625525,120
469745573,120
1273813644,60
950563838,60
752478293,90
1094081297,60
200158901,60
960363895,45
1205246859,90
168356520,90
749331465,180
587504678,90
1502795885,60
765177841,180
1093978435,90
182946734,60
1059503084,120
682471696,90
720555824,45
1159609074,60
1209987499,180
1037273636,60
781518697,45
1384651836,45
1174612433,60
778982794,180
903602268,60
1184188285,45
638542963,120
106393355,180
1509313322,120
965512966,180
1154751158,90
793589816,180
1270284580,60
323753636,120
1066308197,60
990578073,90
1353165971,180
1041410979,45
1103153525,45
1066032654,45
128551660,45
353558143,60
680305639,90
925364625,45
945513757,45
231837800,60
1319853457,180
115657211,45
5363751,180
125270723,120
1130268552,120
960955484,90
202115207,60
249442632,120
370464374,90
1471907403,180
748873710,180
549110792,45
337048014,60
1236787993,60
664604027,45
665582132,120
1359538125,90
1203482359,90
813380570,90
262387569,180
676894603,60
1023966854,90
236163998,120
349462406,120
1060676108,120
321042396,90
1367498763,90
1327116075,45
1432541549,60
1353908327,120
1043505724,60
197256084,120
396839699,180
1246217744,180
1322953259,45
666776855,180
1448479255,180
936164223,90
866455587,60
184827436,180
469215530,180
229502084,180
1233099989,90
142021892,60
796131354,60
1386592364,60
558931761,120
571517108,60
714616460,45
614122991,180
745835409,180
1357633045,90
70544362,180
902205228,45
1057843848,90
189404903,120
1377807118,45
188428934,120
202708892,90
1215067044,120
234394240,180
969048032,90
1008902090,60
790728570,180
1085049727,90
993501047,90
702553165,60
385355371,180
101091453,60
1430965754,180
1528570679,120
1355681787,45
1115857239,90
115091135,60
921468778,45
1210720779,120
225290051,60
893123846,120
447865516,180
1397934172,180
54719501,90
1008191228,120
1385823523,45
1222945451,90
1428812462,120
775286328,120
1009686334,180
213751529,90
906123205,45
1257123628,120
435544744,60
270467353,60
1111984481,90
930218674,180
1540012305,120
883615752,120
44756833,120
1233814180,60
820200313,120
1069626479,60
258604203,45
441751185,90
521670227,60
370378028,90
306850697,60
1316914843,90
1473219715,180
358898515,60
1411769867,45
1337849654,45
1438649159,90
1096788266,120
1189739043,90
876962045,60
1520856778,45
1072327014,60
721645613,60
342181376,90
294019169,60
1115375988,180
489386526,45
876410952,180
920519109,60
1314211106,180
106023526,120
1062717526,180
982181002,180
1124812746,120
804502209,120
408394187,90
166123936,60
720939476,45
514120985,60
614859671,120
253028149,120
1036149275,90
49315445,90
737474023,60
39318487,45
1266643531,180
1468711784,45
1388538827,45
1321094887,60
1167591724,60
996285504,45
1192692229,180
1423002490,60
177741977,45
601708808,60
1313225222,120
718582291,120
1230796634,90
417920191,90
1125028251,180
1039827626,120
1295643687,120
1174774539,120
418127032,90
168754186,45
771250260,60
1163505048,60
166116283,90
1415647862,120
65554081,120
277731743,90
572500268,90
1387516634,45
814758506,180
644248289,60
1045745883,120
492846151,120
228853249,180
1069186470,180
1199821284,180
1194732225,60
740252483,45
282526451,90
997597798,120
802630098,120
892016528,60
341716859,60
772301030,45
1156855393,120
639975366,60
297949391,90
611029961,180
1341424097,90
878785020,60
1376046949,120
1546861454,60
1545108780,45
749280841,180
1298905385,45
711830111,60
1394997374,60
962672943,180
1097919789,120
223384829,60
288443747,90
1464208426,45
764496898,45
1163128509,120
1300027345,180
900001270,120
485235395,90
552445371,120
379936682,45
202392540,120
1320085089,180
175027443,90
1225658048,90
116750558,180
87753959,120
1111231348,60
1480636748,180
724490685,45
1384319249,45
849724144,120
214909191,60
915905349,120
42938936,120
1459817608,90
170747396,45
1553637283,180
1209006134,180
675114348,120
801474855,120
303001104,90
95937662,120
293553079,60
1341602966,90
1327238550,60
536420389,120
420713509,90
894084139,90
1288707459,60
738048479,90
957865680,90
947640173,90
1351665777,60
701858707,60
42777424,60
1012922062,60
635829811,45
83166654,120
1483404539,60
1058524030,60
1411827056,60
761684486,45
1548321857,45
1389317189,120
905149228,180
1550005016,45
1246033503,120
221034591,180
1392922347,180
548313450,45
898449464,180
1496776018,120
554124435,180
639355301,60
985385674,45
85823595,45
1425616489,45
640241399,90
454810710,60
475454064,90
709469186,90
891047865,45
834422387,90
739119580,45
1266439402,45
385492624,45
780986587,90
1211436103,120
323012723,180
1401157300,60
749466422,60
1490290693,120
1367480492,180
1253838057,45
33737986,90
115152979,120
762588999,60
164241046,60
430842067,45
175620131,120
1068103074,60
1252061626,45
546846072,45
673666441,90
1283756792,120
501637066,45
672065906,180
470567678,90
986983619,45
1031328895,120
1328215911,90
712897062,180
1179831652,120
1365394285,60
502235300,120
1436335154,60
1288377508,45
425394582,45
679225420,45
1423622673,60
853981144,45
1315232742,180
1296376916,120
1487613907,60
105589793,90
1000772418,90
1529388737,45
1187376552,60
49076521,60
1187113606,90
476990001,60
662726648,60
115199990,120
1010966062,180
1320168514,45
1017182113,180
1292845677,90
208630655,90
875742059,180
1367401814,180
447261914,120
107758217,45
1101245246,45
1090585899,120
531272884,90
165824355,90
487702555,180
224905423,90
722398409,90
319674844,45
1497442559,45
1535424904,180
880627738,45
457212357,60
406851777,90
